Longitude,Latitude
10.589717876372237,54.99331290366653
10.589610411311677,54.99347775759628
10.58950818278432,54.99355245796819
10.589202912243897,54.994080199581724
10.589174621308198,54.99418909414966
10.589146330650056,54.994297992742965
10.58911846079755,54.9944623195572
10.58911846016897,54.99446232738461
10.589203669349086,54.99493873963673
10.589527821752265,54.99537991768323
10.590062499948303,54.99574717511136
10.590731785086342,54.99599744860415
10.589590550296142,54.99653606184116
10.589388072268665,54.996641484970766
10.589388062332365,54.99664149067292
10.588873346571685,54.99704691071733
10.588599609997454,54.99752352550827
10.588593223624084,54.99802543459836
10.588593225651763,54.998025442391096
10.588641728924543,54.998167846472356
10.588899402587314,54.998777814175185
10.588916124932133,54.99881749119168
10.588931014997438,54.998815417293265
10.588996525664939,54.99897360222549
10.588996531013322,54.99897361096348
10.589106149949364,54.99912706901281
10.590097111128152,55.000334087571545
10.590112708918028,55.00035277430659
10.591285703728365,55.00173522807036
10.591290955585253,55.00173375560876
10.591732882544244,55.002114374338696
10.592382186274623,55.002418377507624
10.593158394024522,55.00259906379753
10.593992740336938,55.00264042571211
10.594811307391588,55.00253879890141
10.594811320568132,55.0025387960324
10.595062746308981,55.00247583571006
10.595454819801157,55.00236428644942
10.59570380498511,55.00229344725244
10.595966724402274,55.002219093520075
10.595970596769407,55.002217996284735
10.59645605623581,55.00208017367593
10.597125001303423,55.00223559855852
10.59797170596481,55.00227512749067
10.598800342029723,55.00216759125256
10.598800354737028,55.002167588389256
10.599051726386618,55.00210261290551
10.599494042719343,55.00197295259062
10.599497115056797,55.00197205059447
10.599786494037488,55.00188696374675
10.599785326236239,55.00188565143769
10.59988588163147,55.00185629785607
10.599885900155408,55.00185629186038
10.600606880715956,55.00152244605913
10.600704538221402,55.001433330843724
10.601185687362843,55.001348644851134
10.60192556270837,55.00104362443373
10.60192557264395,55.00104361873056
10.602099633078693,55.00093409023008
10.602267383349755,55.000818284476324
10.602435131962766,55.00070247764487
10.602433572732563,55.00070173132605
10.602502183720883,55.00065435182926
10.602502193893615,55.00065434423552
10.602669671478479,55.00048337379794
10.602812613433427,55.000363678995235
10.602841198693369,55.000308267541115
10.602896698410392,55.00025160940632
10.602987527974893,55.00002461126184
10.603062211038319,54.99987983810742
10.60306056627998,54.99984207455814
10.603076930456782,54.999801177120055
10.603046063254672,54.9995090822249
10.603040237914662,54.99937532935687
10.603030195313902,54.99935892282686
10.603028178065813,54.99933983338333
10.602754430224733,54.998905254079126
10.602750736736482,54.99890236739096
10.602748843318716,54.998899274049236
10.602691127330639,54.99885577890149
10.602390903800732,54.99862113327215
10.602363631042342,54.998590293477285
10.602363619471646,54.99859028167616
10.602232235608486,54.998469115830915
10.60204967287961,54.99831622396199
10.60219817680377,54.99785487211186
10.602107894354337,54.99738540801491
10.602107890928515,54.997385400510424
10.602021302678711,54.99722866049655
10.601950536071358,54.99712004142676
10.601940675382396,54.9971049077758
10.601929094997569,54.997068322148756
10.601894579777236,54.99695930161025
10.601885371962215,54.99683496765844
10.601885369247269,54.99683495052783
10.601848081509734,54.99668148364454
10.601791332256663,54.99650877894965
10.601787682520891,54.99649787695368
10.601533162972586,54.99575140962955
10.60143091735515,54.995417953255725
10.601419876888588,54.99541907216553
10.601197247424142,54.994999620430065
10.600721484985021,54.99459790898696
10.600059637647586,54.9942955885134
10.59927146323197,54.99411995386504
10.598428121459586,54.9940868618921
10.597626807014928,54.99419642147885
10.597452360982318,54.99399870710791
10.596827636799762,54.993639210500646
10.596146982312407,54.99344025745105
10.59611407731704,54.99341362442082
10.595985849198058,54.99331237504243
10.589717876372237,54.99331290366653
