0,1
9.46523,56.42676
9.46761081033798,56.43389579280904
9.468034930593424,56.43443659564538
9.468034930593424,56.43443659564538
9.468051559864774,56.434705576393725
9.468051559864774,56.434705576393725
9.468162285202707,56.43475697963639
9.468162285202707,56.43475697963639
9.468111356919552,56.43502162611777
9.468111356919554,56.43502162611777
9.468948839964026,56.43661680431319
9.468948839964026,56.43661680431319
9.469102938937146,56.43683799682891
9.469102938937146,56.43683799682891
9.47200084534848,56.442176911897306
9.47200084534848,56.442176911897306
9.472055707655196,56.44244077410319
9.472055707655196,56.44244077410319
9.475763811933271,56.44929488794755
9.475837,56.449572
